"","ParcelId","Address","SalePrice","SaleDate","SaleCondition","AssessedValue","ParcelType","YearBuilt","GrLivArea","BsmtFinSF1","LotArea","Bedrooms","CentralAir","Fireplaces","Occupancy","Style","Neighborhood","InstrumentNo"
"8785",527102010,"4220 EISENHOWER CT",248000,"7/1/2015 12:00:00 AM","Normal",205600,"Dwg&Lot",1996,1305,620,2812,2,"Yes",0,"Townhouse:  end unit","One story","Gilbert","201507511"
"8786",527102020,"4222 EISENHOWER CT",153300,"7/1/1999 12:00:00 AM","Normal",208700,"Dwg&Lot",1996,1304,685,2812,2,"Yes",0,"Townhouse:  end unit","One story","Gilbert","9910258"
"8787",527102030,"4224 EISENHOWER CT",140900,"3/1/1997 12:00:00 AM","Partial",204900,"Dwg&Lot",1996,1304,572,2812,2,"Yes",0,"Townhouse:  end unit","One story","Gilbert","201102048"
"8788",527102040,"4226 EISENHOWER CT",128900,"3/1/1997 12:00:00 AM","Partial",211100,"Dwg&Lot",1996,1305,756,2812,2,"Yes",0,"Townhouse:  end unit","One story","Gilbert","201401387"
"8789",527102170,"4229 EISENHOWER CT",128000,"9/1/1999 12:00:00 AM","Normal",175300,"Dwg&Lot",1996,1304,0,2812,2,"Yes",0,"Townhouse:  end unit","One story","Gilbert","9913212"
"8790",527102180,"4227 EISENHOWER CT",124300,"3/1/1997 12:00:00 AM","Partial",174900,"Dwg&Lot",1996,1305,0,2812,2,"Yes",0,"Townhouse:  end unit","One story","Gilbert","9703580"
"8791",527104000,"4140 EISENHOWER LN UNIT 1",115000,"7/1/2004 12:00:00 AM","Normal",119300,"Dwg&Lot",1996,1258,0,4693,2,"Yes",0,"Condominium unit","Two story","Blmngtn","412649"
"8792",527104010,"4140 EISENHOWER LN UNIT 2",105000,"7/1/2004 12:00:00 AM","Normal",108800,"Dwg&Lot",1996,1214,0,4693,2,"Yes",0,"Condominium unit","Two story","Blmngtn","409107"
"8793",527104020,"4140 EISENHOWER LN UNIT 3",105000,"9/1/2012 12:00:00 AM","Normal",108800,"Dwg&Lot",1996,1214,0,4693,2,"Yes",0,"Condominium unit","Two story","Blmngtn","201211651"
"8794",527104030,"4140 EISENHOWER LN UNIT 4",136500,"7/1/2015 12:00:00 AM","Normal",121700,"Dwg&Lot",1996,1258,0,4693,2,"Yes",1,"Condominium unit","Two story","Blmngtn","201506425"
"8795",527104040,"4140 EISENHOWER LN UNIT 5",107250,"9/1/2000 12:00:00 AM","Normal",121700,"Dwg&Lot",1996,1258,0,4693,2,"Yes",1,"Condominium unit","Two story","Blmngtn","10878"
"8796",527104050,"4140 EISENHOWER LN UNIT 6",135000,"8/1/2015 12:00:00 AM","Normal",108800,"Dwg&Lot",1996,1214,0,4693,2,"Yes",0,"Condominium unit","Two story","Blmngtn","201507981"
"8797",527104060,"4140 EISENHOWER LN UNIT 7",67000,"8/1/2013 12:00:00 AM","Family",108900,"Dwg&Lot",1996,1214,0,4693,2,"Yes",0,"Condominium unit","Two story","Blmngtn","201310312"
"8798",527104070,"4140 EISENHOWER LN UNIT 8",145000,"7/1/2016 12:00:00 AM","Normal",119300,"Dwg&Lot",1996,1258,0,4693,2,"Yes",0,"Condominium unit","Two story","Blmngtn","201607114"
"8799",527106050,"4009 EISENHOWER AVE",192000,"2/1/2016 12:00:00 AM","Normal",189200,"Dwg&Lot",1995,1470,476,8139,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201601583"
"8800",527106060,"4001 EISENHOWER AVE",206000,"7/1/2016 12:00:00 AM","Normal",192600,"Dwg&Lot",1995,1636,0,8992,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201606618"
"8801",527106070,"3915 EISENHOWER AVE",127900,"8/1/1997 12:00:00 AM","Normal",199800,"Dwg&Lot",1995,1508,0,10594,4,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","Gilbert","201611060"
"8802",527106080,"2101 STONE BROOKE RD",135990,"8/1/1995 12:00:00 AM","Partial",211000,"Dwg&Lot",1995,1769,0,13205,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9506721"
"8803",527106090,"2107 STONE BROOKE RD",196500,"11/1/2005 12:00:00 AM","Normal",219200,"Dwg&Lot",1995,1811,723,9714,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","514201"
"8804",527107010,"3902 EISENHOWER AVE",192000,"5/1/2013 12:00:00 AM","Normal",206700,"Dwg&Lot",1996,1636,138,15038,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201306035"
"8805",527107020,"3908 EISENHOWER AVE",170000,"2/1/2006 12:00:00 AM","Normal",220700,"Dwg&Lot",1995,1671,610,13041,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","602249"
"8806",527107030,"3914 EISENHOWER AVE",187500,"7/1/2006 12:00:00 AM","Normal",202900,"Dwg&Lot",1995,1498,592,13031,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","608868"
"8807",527107040,"1910 WYNGATE DR",168000,"5/1/2007 12:00:00 AM","Normal",193500,"Dwg&Lot",1995,1572,0,10364,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","705569"
"8808",527107050,"1916 WYNGATE DR",124400,"4/1/1996 12:00:00 AM","Normal",176600,"Dwg&Lot",1994,1455,0,9392,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9604920"
"8809",527107060,"1922 WYNGATE DR",205000,"4/1/2015 12:00:00 AM","Normal",186600,"Dwg&Lot",1994,1494,315,8466,4,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","Gilbert","201504013"
"8810",527107070,"1928 WYNGATE DR",122900,"7/1/1995 12:00:00 AM","Partial",217200,"Dwg&Lot",1994,1930,372,7960,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9506935"
"8811",527107080,"1932 WYNGATE DR",138500,"5/1/1997 12:00:00 AM","Partial",231800,"Dwg&Lot",1996,1848,523,8047,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9705315"
"8812",527107090,"1936 WYNGATE DR",177900,"11/1/2008 12:00:00 AM","Normal",191600,"Dwg&Lot",1996,1384,0,14137,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Gilbert","812139"
"8813",527107110,"1944 WYNGATE DR",149900,"10/1/1996 12:00:00 AM","Partial",212900,"Dwg&Lot",1996,1680,0,12456,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9612777"
"8814",527107120,"1948 WYNGATE DR",246500,"3/1/2016 12:00:00 AM","Normal",233800,"Dwg&Lot",1996,1776,721,9783,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201602230"
"8815",527107130,"1952 WYNGATE DR",215000,"4/1/2014 12:00:00 AM","Normal",203800,"Dwg&Lot",1996,1628,284,8400,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","Gilbert","201403166"
"8816",527107140,"1956 WYNGATE DR",258000,"6/1/2016 12:00:00 AM","Normal",200000,"Dwg&Lot",1996,1752,0,9174,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201605566"
"8817",527107180,"2011 WYNGATE DR",158000,"4/1/2002 12:00:00 AM","Normal",210600,"Dwg&Lot",1996,1171,655,12457,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Gilbert","201012914"
"8818",527107210,"2023 WYNGATE DR",205000,"5/1/2013 12:00:00 AM","Normal",223600,"Dwg&Lot",1996,1446,604,21872,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201307043"
"8819",527110010,"1903 WYNGATE DR",199000,"6/1/2013 12:00:00 AM","Normal",218800,"Dwg&Lot",1995,1706,330,11227,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201307780"
"8820",527110020,"1909 WYNGATE DR",168500,"5/1/2009 12:00:00 AM","Normal",183300,"Dwg&Lot",1995,1474,0,8530,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","Gilbert","906275"
"8821",527110030,"1915 WYNGATE DR",161500,"7/1/2002 12:00:00 AM","Normal",211700,"Dwg&Lot",1994,1576,794,8778,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","212141"
"8822",527110040,"1921 WYNGATE DR",155000,"9/1/2002 12:00:00 AM","Normal",182200,"Dwg&Lot",1994,1462,0,8753,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","214553"
"8823",527110050,"1927 WYNGATE DR",180000,"7/1/2010 12:00:00 AM","Normal",200500,"Dwg&Lot",1994,1661,256,8753,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","20100755"
"8824",527132050,"4218 STONE BROOKE RD",166900,"10/1/2002 12:00:00 AM","Normal",240400,"Dwg&Lot",1996,1558,824,5306,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","812302"
"8825",527132060,"4214 STONE BROOKE RD",146301,"8/1/1996 12:00:00 AM","Partial",228700,"Dwg&Lot",1996,1243,756,5306,2,"Yes",2,"Townhouse:  end unit","One story","Stonebr","201010135"
"8826",527140100,"4033 FLETCHER BLVD",234000,"3/1/2011 12:00:00 AM","Normal",248600,"Dwg&Lot",1994,1443,1382,5330,1,"Yes",0,"Townhouse:  end unit","One story","Stonebr","201102959"
"8827",527140110,"4037 FLETCHER BLVD",185000,"10/1/2010 12:00:00 AM","Normal",212800,"Dwg&Lot",1994,1410,531,5330,2,"Yes",0,"Townhouse:  end unit","One story","Stonebr","201010790"
"8828",527146010,"4139 STONE BROOKE RD",239500,"9/1/2009 12:00:00 AM","Normal",266200,"Dwg&Lot",1995,1734,741,8013,2,"Yes",0,"Townhouse:  end unit","One story","Stonebr","911587"
"8829",527146020,"4135 STONE BROOKE RD",215000,"4/1/2000 12:00:00 AM","Normal",256300,"Dwg&Lot",1995,1491,1144,5380,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","201610325"
"8830",527146030,"4131 STONE BROOKE RD",236500,"3/1/2010 12:00:00 AM","Normal",307700,"Dwg&Lot",1995,2016,1180,5389,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","201105493"
"8831",527146040,"4127 STONE BROOKE RD",300000,"9/1/2015 12:00:00 AM","Normal",262600,"Dwg&Lot",1995,1616,796,5389,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","201508801"
"8832",527146090,"4105 STONE BROOKE RD",275000,"9/1/2015 12:00:00 AM","Normal",248200,"Dwg&Lot",1996,1723,674,5200,2,"Yes",0,"Townhouse:  end unit","One story","Stonebr","201509781"
"8833",527146100,"4101 STONE BROOKE RD",165000,"5/1/1999 12:00:00 AM","Normal",202300,"Dwg&Lot",1996,1284,902,5200,2,"Yes",0,"Townhouse:  end unit","One story","Stonebr","9907398"
"8834",527146135,"4019 STONE BROOKE RD",270000,"12/1/2006 12:00:00 AM","Normal",294600,"Dwg&Lot",1994,2687,0,13108,4,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Stonebr","201604282"
"8835",527147070,"4030 STONE BROOKE RD",325000,"6/1/2011 12:00:00 AM","Normal",317800,"Dwg&Lot",1994,1818,1678,5534,1,"Yes",1,"Townhouse:  end unit","One story","Stonebr","201106192"
"8836",527147080,"4034 STONE BROOKE RD",255000,"9/1/2013 12:00:00 AM","Normal",244700,"Dwg&Lot",1994,1436,828,5039,2,"Yes",0,"Townhouse:  end unit","One story","Stonebr","201311601"
"8837",527147090,"4038 STONE BROOKE RD",235000,"4/1/2005 12:00:00 AM","Normal",255600,"Dwg&Lot",1994,1487,801,5054,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","503911"
"8838",527147100,"4104 STONE BROOKE RD",0,"","Abnorml",254500,"Dwg&Lot",1994,1487,916,5054,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","9503866"
"8839",527147110,"4108 STONE BROOKE RD",260000,"8/1/2012 12:00:00 AM","Normal",277300,"Dwg&Lot",1994,1750,981,5054,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","201210233"
"8840",527147120,"4112 STONE BROOKE RD",172500,"1/1/1996 12:00:00 AM","Partial",243500,"Dwg&Lot",1994,1750,0,5054,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","9604193"
"8841",527147130,"4116 STONE BROOKE RD",183000,"2/1/1995 12:00:00 AM","Partial",277800,"Dwg&Lot",1994,1886,797,5154,1,"Yes",0,"Townhouse:  end unit","One story","Stonebr","701202"
"8842",527147140,"4120 STONE BROOKE RD",295000,"4/1/2015 12:00:00 AM","Normal",260200,"Dwg&Lot",1994,1939,690,5154,3,"Yes",0,"Townhouse:  end unit","Two story","Stonebr","201503547"
"8843",527147150,"4124 STONE BROOKE RD",21500,"5/1/1996 12:00:00 AM","Partial",230500,"Dwg&Lot",1996,1390,712,5154,1,"Yes",1,"Townhouse:  end unit","One story","Stonebr","9605189"
"8844",527147160,"4128 STONE BROOKE RD",255000,"5/1/2016 12:00:00 AM","Normal",204800,"Dwg&Lot",1996,1154,734,5154,1,"Yes",0,"Townhouse:  end unit","One story","Stonebr","201604918"
"8845",527147170,"4134 STONE BROOKE RD",260000,"4/1/2016 12:00:00 AM","Normal",232100,"Dwg&Lot",1996,1378,734,5026,2,"Yes",1,"Townhouse:  end unit","One story","Stonebr","201603569"
"8846",527147180,"4138 STONE BROOKE RD",24000,"5/1/1996 12:00:00 AM","Partial",233800,"Dwg&Lot",1996,1331,885,6882,1,"Yes",1,"Townhouse:  end unit","One story","Stonebr","9604900"
"8847",527158050,"1929 STONE BROOKE RD",0,"","Abnorml",184200,"Dwg&Lot",1994,1051,546,9554,2,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","Gilbert","9503751"
"8848",527158060,"3912 BROOKDALE CIR",149900,"5/1/2003 12:00:00 AM","Normal",181400,"Dwg&Lot",1994,1518,0,9362,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","311156"
"8849",527158070,"3918 BROOKDALE CIR",156000,"10/1/2001 12:00:00 AM","Normal",192600,"Dwg&Lot",1994,1523,0,9641,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","115001"
"8850",527158090,"3928 BROOKDALE CIR",160000,"3/1/2007 12:00:00 AM","Normal",195100,"Dwg&Lot",1994,1694,186,10147,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","Gilbert","702282"
"8851",527158120,"3921 BROOKDALE CIR",128000,"10/1/1994 12:00:00 AM","Partial",177500,"Dwg&Lot",1994,968,557,9168,2,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","Gilbert","9411856"
"8852",527158130,"3917 BROOKDALE CIR",147000,"10/1/2000 12:00:00 AM","Normal",188000,"Dwg&Lot",1994,1572,0,9801,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","11823"
"8853",527158140,"3913 BROOKDALE CIR",152500,"7/1/2000 12:00:00 AM","Normal",197900,"Dwg&Lot",1994,1626,0,10110,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","8717"
"8854",527158150,"3909 BROOKDALE CIR",116400,"2/1/1995 12:00:00 AM","Normal",177300,"Dwg&Lot",1994,1268,0,9471,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","Gilbert","407372"
"8855",527158160,"3905 BROOKDALE CIR",209900,"10/1/2011 12:00:00 AM","Normal",249600,"Dwg&Lot",1994,1769,739,11506,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201110410"
"8856",527162030,"3833 EISENHOWER AVE",136732,"5/1/1995 12:00:00 AM","Partial",228100,"Dwg&Lot",1995,1779,665,11764,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201406080"
"8857",527162040,"3829 EISENHOWER AVE",211000,"4/1/2014 12:00:00 AM","Normal",206100,"Dwg&Lot",1995,1606,500,7666,3,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","Gilbert","201402793"
"8858",527162050,"3825 EISENHOWER AVE",132500,"5/1/1995 12:00:00 AM","Partial",218900,"Dwg&Lot",1995,1797,643,8461,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9503931"
"8859",527162060,"3821 EISENHOWER AVE",144900,"12/1/2001 12:00:00 AM","Normal",192600,"Dwg&Lot",1996,1572,449,8436,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","118802"
"8860",527162070,"3817 EISENHOWER AVE",157450,"1/1/2003 12:00:00 AM","Normal",198600,"Dwg&Lot",1995,1696,0,8354,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","301402"
"8861",527162080,"3813 EISENHOWER AVE",209000,"7/1/2014 12:00:00 AM","Normal",188200,"Dwg&Lot",1996,1553,414,7875,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201405528"
"8862",527162090,"3809 EISENHOWER AVE",185000,"7/1/2013 12:00:00 AM","Normal",200800,"Dwg&Lot",1995,1253,650,7875,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","Gilbert","201309593"
"8863",527163090,"3808 EISENHOWER AVE",148900,"9/1/2001 12:00:00 AM","Normal",178800,"Dwg&Lot",1996,1455,0,8000,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","112765"
"8864",527163100,"3812 EISENHOWER AVE",206000,"3/1/2013 12:00:00 AM","Normal",228000,"Dwg&Lot",1995,1658,700,8000,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201303539"
"8865",527163110,"3818 EISENHOWER AVE",127400,"3/1/1996 12:00:00 AM","Partial",196700,"Dwg&Lot",1995,1645,259,8170,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9602761"
"8866",527163120,"3822 EISENHOWER AVE",146500,"7/1/1999 12:00:00 AM","Normal",189000,"Dwg&Lot",1995,1519,0,8409,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9910827"
"8867",527163130,"3828 EISENHOWER AVE",181316,"7/1/2009 12:00:00 AM","Normal",186000,"Dwg&Lot",1994,1516,0,8803,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","908924"
"8868",527163140,"3834 EISENHOWER AVE",184500,"4/1/2012 12:00:00 AM","Normal",202100,"Dwg&Lot",1995,1694,0,10002,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201203691"
"8869",527164080,"3808 BROOKDALE AVE",186500,"8/1/2012 12:00:00 AM","Normal",200400,"Dwg&Lot",1994,1688,180,8717,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201209795"
"8870",527164090,"3814 BROOKDALE AVE",221000,"8/1/2016 12:00:00 AM","Normal",193600,"Dwg&Lot",1994,1481,602,8125,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201608061"
"8871",527164100,"3820 BROOKDALE AVE",123500,"11/1/1994 12:00:00 AM","Partial",187700,"Dwg&Lot",1994,1639,0,8125,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","9412649"
"8872",527164110,"3826 BROOKDALE AVE",120500,"2/1/1995 12:00:00 AM","Partial",180700,"Dwg&Lot",1994,1477,0,7976,3,"Yes",1,"Single-family detached (includes detached townhouses)","Split level","Gilbert","9501200"
"8873",527164120,"3832 BROOKDALE AVE",218900,"5/1/2014 12:00:00 AM","Normal",243800,"Dwg&Lot",1994,1895,474,10832,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201404253"
"8874",527380010,"1602 REAGAN DR",214000,"7/1/2001 12:00:00 AM","Normal",245600,"Dwg&Lot",1995,2086,0,14293,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NW Ames","109866"
"8875",527380020,"1608 REAGAN DR",182209,"7/1/1996 12:00:00 AM","Partial",246300,"Dwg&Lot",1996,1957,0,10465,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NW Ames","9607742"
"8876",527380040,"1618 REAGAN DR",209000,"5/1/2004 12:00:00 AM","Normal",261100,"Dwg&Lot",1994,2050,594,10380,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NW Ames","407023"
"8877",527380050,"1624 REAGAN DR",175372,"11/1/1994 12:00:00 AM","Partial",255800,"Dwg&Lot",1994,1779,637,10230,3,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","NW Ames","9412374"
"8878",527380060,"1630 REAGAN DR",243000,"12/1/2002 12:00:00 AM","Normal",333900,"Dwg&Lot",1994,2441,1129,10400,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NW Ames","221547"
"8879",527380070,"1636 REAGAN DR",34000,"9/1/1994 12:00:00 AM","Partial",271200,"Dwg&Lot",1994,1931,0,10400,3,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","NW Ames","9410439"
"8880",527380080,"1642 REAGAN DR",251000,"9/1/2004 12:00:00 AM","Abnorml",244200,"Dwg&Lot",1994,1640,0,10494,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NW Ames","412736"
"8881",527380090,"1648 REAGAN DR",250000,"6/1/2015 12:00:00 AM","Normal",223300,"Dwg&Lot",1994,1368,864,10221,3,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NW Ames","201505817"
"8882",527380110,"1579 REAGAN DR",246050,"10/1/1994 12:00:00 AM","Partial",369600,"Dwg&Lot",1994,2539,1396,10126,4,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","NW Ames","9411655"
"8883",527380120,"1573 REAGAN DR",237846,"4/1/1996 12:00:00 AM","Partial",345400,"Dwg&Lot",1995,2549,154,10567,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NW Ames","9603768"
"8884",527380130,"1567 REAGAN DR",173500,"10/1/1994 12:00:00 AM","Normal",238300,"Dwg&Lot",1994,1559,0,10000,2,"Yes",1,"Single-family detached (includes detached townhouses)","One story","NW Ames","9411242"
"8885",527380140,"1561 REAGAN DR",285000,"7/1/2011 12:00:00 AM","Normal",336500,"Dwg&Lot",1995,2238,677,11076,4,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","NW Ames","201106756"
